# ABR corpus record ledger — ANALYST-published derived artifact.
#
# Derived from the licensed .abr fixture corpus described in
# thoughts/docs/paged/plugin-image/abr-brush-format-spec.md §13.3, by an
# ANALYST-role session under the clean-room two-role protocol (plugin-
# image/CLAUDE.md §3.1). Contains only FACTS ABOUT BEHAVIOUR — counts, key
# names, OSTypes, unit codes, dimensions and cryptographic digests. It
# contains no corpus bytes, no third-party artwork, and nothing derived from
# the reference implementation mounted at references/ag-psd. IMPLEMENTER-
# LEGAL: consuming this file is not reading references/.
#
# One row per sampled-tip record, in file order. `sha256` is the SHA-256
# of the DECODED coverage mask (row-major, one byte per pixel, exactly
# w*h bytes, NOT inverted). `png_oracle` names the independently
# published transparent PNG whose ALPHA CHANNEL hashes to the same
# value — the artefact that settles polarity (spec §2.5).
#
# A digest is a one-way function of the artwork: it pins the decode
# exactly while carrying none of the picture. That is what makes this
# file publishable where the corpus itself is gitignored.
#
# Regenerate: ANALYST role only, with references/abr-fixtures/ mounted.
#
file	index	id	declared_len	pad_len	array_count	written_planes	top	left	bottom	right	w	h	depth	compression	decoded_bytes	sha256	png_oracle
kma-moronobu-mokuhanga-cartography-brushes.abr	1349	91375ca0-4726-c14a-b0ed-10cef7227bde	6061	3	56	1	1334	882	1470	992	110	136	8	1	14960	8aa0e9b0e1d665646a60c905bbaf203096463770089dbf4f76f11f80e9275115	
kma-moronobu-mokuhanga-cartography-brushes.abr	1350	88c0cbfe-5d36-3a40-8196-51cbfc668cf6	10021	3	56	1	833	2118	958	2273	155	125	8	1	19375	e6d94d92d4839e3acbff1d812d477dd9da3a1f466431f05126e9fa936d9c79a0	
kma-moronobu-mokuhanga-cartography-brushes.abr	1351	d8ec21d2-e148-3b48-9ee3-031314a4c4fe	13779	1	56	1	1154	278	1292	468	190	138	8	1	26220	1556bcc35b46efe3bee987d6968b06e47e68f3e84480fb9666aca9d6719ffba9	
kma-moronobu-mokuhanga-cartography-brushes.abr	1352	4eaa326e-b046-b940-b5a2-64629a1b7c96	3871	1	56	1	990	1254	1093	1314	60	103	8	1	6180	4f357af3524418a98b40c40d6b5f7f088c02d8f8b23decbe67c52e9855567377	
kma-moronobu-mokuhanga-cartography-brushes.abr	1353	91b0de8b-57ab-0549-ad3f-9c6140ea8798	3708	0	56	1	1007	1008	1107	1082	74	100	8	1	7400	f04faa703b5ad3691051fd5d4c991e3240a57fd173fb97e6cd3f039ec1dfe34f	
kma-moronobu-mokuhanga-cartography-brushes.abr	1354	b45cb14f-2560-5948-888c-97a9c2700391	3344	0	56	1	898	504	981	579	75	83	8	1	6225	e6ca4697755d22ee92907258b71741d9f43f98769eade1dba294356bc3670221	
kma-moronobu-mokuhanga-cartography-brushes.abr	1355	9caff640-cd6a-0c43-bc2c-95397e541ee2	3324	0	56	1	1232	184	1301	329	145	69	8	1	10005	fed41d0da0a36b9aa27fa70443fe5965c0d6e2baa499702aa39edbfb8553fcdf	
kma-moronobu-mokuhanga-cartography-brushes.abr	1356	aaf4decc-3c3a-fd42-97d5-9a87c35f1729	2072	0	56	1	1301	138	1355	237	99	54	8	1	5346	ac6ae53db2e4dbf790ec1073921454667da335af31b7fcaa53c7bc72a1777711	
kma-moronobu-mokuhanga-cartography-brushes.abr	1357	9e6e7d18-d0a2-1345-8799-4d4dafb1fd52	1803	1	56	1	1338	180	1384	290	110	46	8	1	5060	3c950b91bc476955cf88ac1d6ecfd02d733df7f0368ba94a7dc0f2945faeab4c	
kma-moronobu-mokuhanga-cartography-brushes.abr	1358	8cf274ab-2da4-7e4f-aef1-55a32df83332	3490	2	56	1	1370	145	1459	264	119	89	8	1	10591	2cc9eb3607cad568a8462d8fcb72f83ab74925014c61ce8dea26cd345f1863df	
kma-moronobu-mokuhanga-cartography-brushes.abr	1359	b048ae5a-caa6-2443-9a3b-328de9714412	3139	1	56	1	1435	55	1505	174	119	70	8	1	8330	9d9c39fa8b72f5e9ea760f82a6e3cceb2b674177cd12240ee83b97339037cc21	
kma-moronobu-mokuhanga-cartography-brushes.abr	1360	e05aed49-7ce3-4a4a-9425-e735eb170558	7487	1	56	1	977	641	1083	778	137	106	8	1	14522	3508899ebdfceaa4c719e1b3979e82856c279f6db2caffe0ce0863eb4e541d30	
kma-moronobu-mokuhanga-cartography-brushes.abr	1361	560411cd-f58f-2f46-83dc-35386e8a5976	4443	1	56	1	629	553	669	857	304	40	8	1	12160	d05ccd2f938a96c1d1e3853501e452a8b07cd0b2f909addb4516786fd831e921	
kma-moronobu-mokuhanga-cartography-brushes.abr	1362	93c84529-b8f1-4846-b844-efadb70bcb61	3849	3	56	1	848	1558	934	1644	86	86	8	1	7396	e031abdc7459c0d5d7bdeaa21f4f0d5ce701a255319c7a9c4db0a78b508906ae	
kma-moronobu-mokuhanga-cartography-brushes.abr	1363	08ec13d0-5351-c946-94ff-001ec382ffba	3298	2	56	1	787	1154	884	1235	81	97	8	1	7857	1e585f0d49475b96a2866e20b9efaceae7398e1fda29c7dc909e0248c9e03428	
kma-moronobu-mokuhanga-cartography-brushes.abr	1364	f754aa48-136f-6c4a-b61b-c9b2ee016a07	15464	0	56	1	598	708	793	956	248	195	8	1	48360	92a3e3953abcf95345a61b50eca515fe175cad88f79fa1a5132e68a80254874f	
kma-moronobu-mokuhanga-cartography-brushes.abr	1365	5a5c112d-27ac-c047-b51b-8c460afb57bb	4653	3	56	1	419	893	511	1000	107	92	8	1	9844	a28110ab08a56581f9413f11821cc2a7ec639aa72f412774d38ee6da8e757a77	
kma-moronobu-mokuhanga-cartography-brushes.abr	1366	0a0af55e-34e4-fe4a-9f48-b024fe19f22e	6348	0	56	1	425	738	520	890	152	95	8	1	14440	058b6d3e04360fed1cb90be8a75e034a33446de33ec3cb566bf2288403474302	
kma-moronobu-mokuhanga-cartography-brushes.abr	1367	585ddbe3-95ab-1a44-9c3d-566c2586c125	4916	0	56	1	1163	956	1289	1112	156	126	8	1	19656	28d8a334267d6c2e9e127213b846e3792668d17813eb7219078100f6aac3e932	
kma-moronobu-mokuhanga-cartography-brushes.abr	1368	3ee38b15-14ac-2b40-b69e-a94e85f7618b	3067	1	56	1	1191	2146	1261	2241	95	70	8	1	6650	3928256798a603f94407ef75a395ccb268254985e007dc4fa598ce0906601a04	
kma-moronobu-mokuhanga-cartography-brushes.abr	1369	173941a5-e075-7640-a889-b551c4cbfc8d	3522	2	56	1	1163	2062	1230	2157	95	67	8	1	6365	1e3f98a53b4c98a1db66fd9d1eb546a17ca57e4163569afda807d0d250df4f54	
kma-moronobu-mokuhanga-cartography-brushes.abr	1370	3010cbc2-e907-d442-80c7-8c5ffa9c762e	1064	0	56	1	975	2181	1014	2220	39	39	8	1	1521	31e2761b6463b8b2e4c6aa6718bb691ff6b292dc04cf88e46809a78bf174881a	
kma-moronobu-mokuhanga-cartography-brushes.abr	1371	d26e1a8d-ba62-3e42-91e9-4cf00731efeb	2649	3	56	1	925	2046	984	2103	57	59	8	1	3363	8d6307f088288622ee640f3296bfb90efba38ec236d6ce9654c1d00c14af05e2	
kma-moronobu-mokuhanga-cartography-brushes.abr	1372	072a5167-ae35-6949-9f4d-5d7d0cfddf94	3950	2	56	1	861	1755	929	1874	119	68	8	1	8092	249136d328c6cca0778319f9ffce0e435145bc06d24a00449b5a4adc49e8f992	
kma-moronobu-mokuhanga-cartography-brushes.abr	1373	904a73f4-1ad7-444b-af0f-204362d92a4a	3706	2	56	1	929	1816	1017	1914	98	88	8	1	8624	5c5d5c72dcb01a2619a8b109a3998938f710b3bd9637034ed581f71cf8a71ee5	
kma-moronobu-mokuhanga-cartography-brushes.abr	1374	c48719be-2bdf-a541-a181-2954aa18ecb2	15206	2	56	1	878	1525	1052	1822	297	174	8	1	51678	129a4c9b91129b22a4037c3fafe644ef72f71e3a32786fab867c49c5d1ae54c0	
kma-moronobu-mokuhanga-cartography-brushes.abr	1375	53ced896-b966-a749-8e58-09846fc6c718	1892	0	56	1	909	1402	944	1491	89	35	8	1	3115	a60b248cf3a5459dce972a6e4fb74df6fe9d432221505ad0b004c1c27a6b16fe	
kma-moronobu-mokuhanga-cartography-brushes.abr	1376	1284943f-affc-8847-8eb5-d05226a89231	4655	1	56	1	856	1296	938	1404	108	82	8	1	8856	31042827beaf74906c5d4d4275d44619c58f801ba6f7b34f7c99219c220f6067	
kma-moronobu-mokuhanga-cartography-brushes.abr	1377	5deafd1e-6033-834c-b998-40f14afa43f5	3638	2	56	1	687	908	768	997	89	81	8	1	7209	448ebe58d0678665653d7224bab609eaed6359c3e93ab1f1afbf8880a3f03bb5	
kma-moronobu-mokuhanga-cartography-brushes.abr	1378	3e266dd8-6e27-ea4a-9cb8-18110b95c5f4	3023	1	56	1	692	853	786	917	64	94	8	1	6016	e902fddc43297e5337b93432e6d949582d6a5fa11271f78580ec1908de3e219a	
kma-moronobu-mokuhanga-cartography-brushes.abr	1379	3a2b02ff-1886-ca48-9cf6-a69f57b884da	6772	0	56	1	809	849	931	1033	184	122	8	1	22448	6f6b200b7ac216c2f2868c1a1fe580aef31d8413aa9faa3ae81fe1f3d37b9109	
kma-moronobu-mokuhanga-cartography-brushes.abr	1380	fbea431a-54bf-8f4c-b1de-a4605bf16b32	2665	3	56	1	675	587	768	663	76	93	8	1	7068	57692e0c7198fdba53e998b2d06c5858de687cfe5778dad13eba9fc1f65cb83b	
kma-moronobu-mokuhanga-cartography-brushes.abr	1381	f460dc36-f40c-8347-96d5-3d21e9c00554	4151	1	56	1	514	729	609	816	87	95	8	1	8265	199446e66f3f0ca3fe0391274f7ad4624f8ce21e2a0c5d78664dd35f3cbaa1d2	
kma-moronobu-mokuhanga-cartography-brushes.abr	1382	a61fe23d-c329-b54a-8d41-ccc471d6b80b	4942	2	56	1	472	270	570	439	169	98	8	1	16562	e088f109bd2751f0340fdde1a26ac77bb6fc136546d7374c10e707f052f4cd92	
kma-moronobu-mokuhanga-cartography-brushes.abr	1383	2917d54b-92d1-a244-83f4-ff146efdf4b5	8875	1	56	1	653	195	768	356	161	115	8	1	18515	b71342b687a0503f1482c080af4f1ab909f131522c44446ff0fc23a6f9994bd9	
kma-moronobu-mokuhanga-cartography-brushes.abr	1384	4b40d59d-fc4a-ab48-9a13-004c68972164	3258	2	56	1	1686	939	1755	1029	90	69	8	1	6210	4539eb972599e13e2e285fc43675768e2728b28576917db42e7de0a64ac031b5	
kma-moronobu-mokuhanga-cartography-brushes.abr	1385	4931ccb6-5f76-ed4d-9e4b-0215c7cbe08d	4496	0	56	1	1640	792	1733	880	88	93	8	1	8184	ee94404a96c1881e4f6483466744957b06b533c29b946eb3a5c8ab4318e79e66	
kma-moronobu-mokuhanga-cartography-brushes.abr	1386	941b1723-620a-ef4e-9859-0f4d714c3460	3901	3	56	1	1408	2152	1504	2238	86	96	8	1	8256	8760c8689ea6dab76e55bbd523b66a3db0196bdfdd4c33632710db88f5f55640	
kma-moronobu-mokuhanga-cartography-brushes.abr	1387	11edd0e7-70dd-2743-a477-ac0646e93565	8932	0	56	1	985	1436	1117	1933	497	132	8	1	65604	0fc0e273cb00ba939d156462c30b004715a299b47093607b34eaf5f20e9152b7	
kma-moronobu-mokuhanga-cartography-brushes.abr	1388	6fb24d1f-769f-694a-98d2-5ef3dffd63a7	11924	0	56	1	1047	942	1222	1504	562	175	8	1	98350	82e18af787fb5d2161904d326dc16f4bb82f6ae13f2237bc65903ece3c105d33	
kma-moronobu-mokuhanga-cartography-brushes.abr	1389	cc257340-b9a2-724c-9f91-76ba6b8610cd	6077	3	56	1	1101	74	1221	181	107	120	8	1	12840	b4122aa43334c5da61c4c698bf6f6393d7e11cc44b08e871d03f4f5a4f9e8945	
kma-moronobu-mokuhanga-cartography-brushes.abr	1390	8082c9b9-837e-9943-a408-163d6bb2296c	11210	2	56	1	1230	326	1407	535	209	177	8	1	36993	e24ff48bae75542aae18315cad31a581f5e072dbb3f0d6d317f071a1f7b4715d	
kma-moronobu-mokuhanga-cartography-brushes.abr	1391	6ee6385a-633f-854e-a10b-acc39cbdd545	5441	3	56	1	1285	700	1416	803	103	131	8	1	13493	a625c2ca46f52f5f1bcc47af38c124db0504c866e8304303be6c9917cdedefa0	
kma-moronobu-mokuhanga-cartography-brushes.abr	1392	4e00722d-fbf2-1f4a-8261-fd3434c9a624	14269	3	56	1	848	812	1011	1623	811	163	8	1	132193	43becacd5e61d85b586e0757fce6d60de1d5307bcc8403cb8488de314c87812a	
kma-moronobu-mokuhanga-cartography-brushes.abr	1393	f177838a-36d6-9741-b11c-9fb1e2536f2d	4487	1	56	1	1248	370	1362	446	76	114	8	1	8664	6b26a7530a40ba9e99bbed8005daf3ac5518b3dc62a3b60bf34d792e1de71618	
kma-moronobu-mokuhanga-cartography-brushes.abr	1394	292b2be7-fe7f-e144-99d9-65cc98e0bbe4	5048	0	56	1	1313	256	1422	342	86	109	8	1	9374	bbfce589faf0c874cd3054f41a9b730276e8e72e5aa3cc7dc882343493fa6565	
kma-moronobu-mokuhanga-cartography-brushes.abr	1395	3e1abeca-5993-3247-90ff-01849008348d	3842	2	56	1	1091	975	1179	1042	67	88	8	1	5896	ebb94851674597c8ca978aaae6d45cf936c461bbb6cc1083eaf4048539678b24	
kma-moronobu-mokuhanga-cartography-brushes.abr	1396	e2b63085-d887-f547-8a8e-31a0a003f321	3250	2	56	1	1132	914	1214	988	74	82	8	1	6068	eb0886ca6a52a61bf158c370d378ea208f86e0f5ea2f340b4a6b2f579efc55d4	
kma-moronobu-mokuhanga-cartography-brushes.abr	1397	119e21b2-5372-074c-b091-9fbc467602b6	11837	3	56	1	990	1311	1125	1584	273	135	8	1	36855	66e496445241b74038491197453cb9f9b9ad856b6920b6576a4241210c92369f	
kma-moronobu-mokuhanga-cartography-brushes.abr	1398	c488ed0b-4dad-9543-882f-ba856aa5e39a	11164	0	56	1	852	275	1004	699	424	152	8	1	64448	2c089a2e958d93e9fbccd40d38fc4ecc1b62d24b5024c7444b9467f3c798d8c0	
kma-moronobu-mokuhanga-cartography-brushes.abr	1399	4c76908f-2d01-524c-ae40-a60ffaf08dac	4164	0	56	1	840	786	946	865	79	106	8	1	8374	3a5802f38ea8bd537a8ca979f725a640642f79dca943430cf8b29d1eb0049b76	
kma-moronobu-mokuhanga-cartography-brushes.abr	1400	8db4d8ec-6af5-534c-b8b4-e861c8de9b86	6801	3	56	1	527	309	636	531	222	109	8	1	24198	f767a345e0123c1f5ebba2f0050d9069a9059751cfa7abfa16f92602051ce0da	
kma-moronobu-mokuhanga-cartography-brushes.abr	1401	fba69a54-a7e1-174c-acee-d686feb02a2b	13518	2	56	1	542	336	707	751	415	165	8	1	68475	d675afe584b80d365d6756009481bbe592735d4242684dabdab980454cc00e16	
kma-moronobu-mokuhanga-cartography-brushes.abr	1402	8a292c58-6017-5948-acd9-122b11d3e80c	5077	3	56	1	542	737	622	1037	300	80	8	1	24000	82bb78b9597a8c606bfbb1c1ab92641b63ceaafa210e4c451e0bfc181e051c05	
kma-moronobu-mokuhanga-cartography-brushes.abr	1403	356d1e0d-d4f8-3045-afc6-f2d8c4b04f6c	3431	1	56	1	1046	349	1128	423	74	82	8	1	6068	3e93010b1a85fa4682b531c661b1eca2dff64d83712efb28dbb68fdb2fc4695c	
kma-moronobu-mokuhanga-cartography-brushes.abr	1404	e5645e77-cb3c-6d48-9d95-1ab793d5b920	1703	1	56	1	1018	333	1062	398	65	44	8	1	2860	1adbad53fbdb76a0b3d609342f2ba62bbb20a10431539bcbe7120618a998c39c	
kma-moronobu-mokuhanga-cartography-brushes.abr	1405	b015ae98-ecce-7642-8719-17666211e470	3752	0	56	1	828	1340	931	1411	71	103	8	1	7313	98d8925c0fe34da34d66b501d14a3980f432be54c285e9da39927e4760bd4cb8	
kma-moronobu-mokuhanga-cartography-brushes.abr	1406	021a2ddf-1112-1c45-9b6d-6112c197efa6	5071	1	56	1	824	1194	914	1309	115	90	8	1	10350	5b4a5f26ed3e06ad233ab7867eb74f958070880f158cf46306ae9aba1c2edbd7	
kma-moronobu-mokuhanga-cartography-brushes.abr	1407	9877bc9a-38bd-9741-90c8-f9c203ef7ebf	2002	2	56	1	835	213	883	263	50	48	8	1	2400	3f380ab1bf8318de8250279845df94dde77a267e90020226d1f1ad12d0b9276f	
kma-moronobu-mokuhanga-cartography-brushes.abr	1408	8874a97c-142e-b640-b40c-138c25d12ae7	2747	1	56	1	1250	1658	1314	1725	67	64	8	1	4288	5ca70c7a1837680fb32097b86306a95b9ef3908ae2fc8a423c43911b116fb15e	
kma-moronobu-mokuhanga-cartography-brushes.abr	1409	70b71a54-60d1-c347-9917-77de507be31a	7519	1	56	1	1085	1227	1148	1455	228	63	8	1	14364	48de03013994dc17268385b656658faffef79523627741c7be4bb938e483d901	
kma-moronobu-mokuhanga-cartography-brushes.abr	1410	3de8f264-877d-1044-b90b-bfafe25793b8	3733	3	56	1	991	786	1087	865	79	96	8	1	7584	5628dc45fd5def7eca916d468b0401fd4c73517634cf9703ec81f7fadd464f3d	
kma-moronobu-mokuhanga-cartography-brushes.abr	1411	d8a69992-1834-a043-8584-af993df8154e	2903	1	56	1	970	878	1056	942	64	86	8	1	5504	626d880ed1c542644c327de8d8bf178f5b37adb4c69cf145cb9ca3338ea5470d	
kma-moronobu-mokuhanga-cartography-brushes.abr	1412	67e589e0-d83e-304c-9793-7eba1c8871b9	3125	3	56	1	873	773	975	836	63	102	8	1	6426	245a2c19829ba2e3a1b86310098fc583689eb45f63f7d93734090a3870e8251f	
kma-moronobu-mokuhanga-cartography-brushes.abr	1413	3074bf9a-f50d-7f45-aee4-b8dbccd0b220	16909	3	56	1	961	429	1151	795	366	190	8	1	69540	29a1124ed389ca614fe7629a1f3850036a1c6d697bfec51433aceef5d7eab190	
kma-moronobu-mokuhanga-cartography-brushes.abr	1414	c414be2b-cda7-ee4c-a9e6-fbc4cb1fe7bf	3172	0	56	1	1287	444	1368	528	84	81	8	1	6804	c10661af445eef6279d4d12a75b45d19b8b3cd01e1834889cf89d69754e67d8c	
kma-moronobu-mokuhanga-cartography-brushes.abr	1415	18b20536-2d97-5541-9202-e620ba4ab18f	4224	0	56	1	1242	259	1326	378	119	84	8	1	9996	f829ac40fcae73b3e0bded566999400af68d2c3678edf87fe5815ae003c6162f	
kma-moronobu-mokuhanga-cartography-brushes.abr	1416	0a8bedd3-6478-2d4c-8880-4b51c313930b	6567	1	56	1	1311	179	1392	348	169	81	8	1	13689	12a9f635a7119f5aa41c8432297b16e14d1bcdd98f9457640c5672695c31b564	
kma-moronobu-mokuhanga-cartography-brushes.abr	1417	2c32617a-2eee-ae4b-ac1f-bb71f565eb90	9616	0	56	1	1061	2087	1182	2265	178	121	8	1	21538	755520dec91cd0e5915fcf15da2a95fa4c7176a03e235974b1a5c43196eb13a1	
kma-moronobu-mokuhanga-cartography-brushes.abr	1418	bbe9863a-11b5-974f-bccb-2e7a9f79326c	10152	0	56	1	1509	1722	1727	2198	476	218	8	1	103768	6fe4452160b982f1c5122444325f9af6e57de22975a305b96ee20ce87d5ffcda	
kma-moronobu-mokuhanga-cartography-brushes.abr	1419	e4a80078-9183-3f4b-89ab-b8a2b27ad020	9284	0	56	1	1701	1040	1881	1670	630	180	8	1	113400	5d3f5f22c2a5286646103e3f0e2badba15230317dcda4a424487e1194edaffea	
kma-moronobu-mokuhanga-cartography-brushes.abr	1420	106d92e6-d29e-024f-a5dd-97b5e2b7752b	7426	2	56	1	828	1267	973	1370	103	145	8	1	14935	25d84899a8655c819727c3350a25f203c19adfc9c5d74d805048c6fcc49a323f	
kma-moronobu-mokuhanga-cartography-brushes.abr	1421	0e8424f1-e6b3-0945-9d6c-29b1c2694cf0	3784	0	56	1	842	1385	906	1508	123	64	8	1	7872	18a62d0bb0a12b4a8163b2673e7601771816fe32132ab74e0fd11694f91e824e	
kma-moronobu-mokuhanga-cartography-brushes.abr	1422	0dab126b-5a49-ed43-8c41-67a90e88e0c7	6030	2	56	1	824	1512	930	1611	99	106	8	1	10494	aec5574d934121c7978ec4260a9a33dee6ed229b54fb9f7971503335a557261a	
kma-moronobu-mokuhanga-cartography-brushes.abr	1423	62658d69-ebe0-ad45-a24f-20e7a7a39e67	4636	0	56	1	1195	1150	1295	1230	80	100	8	1	8000	b7d974c0c4a60b300da1cc75a41562a63c7f47c62f328df25bd6db82cbd9aa25	
kma-moronobu-mokuhanga-cartography-brushes.abr	1424	fe06404b-2b4e-6f4f-8d07-e0dd81aca4f1	3895	1	56	1	1183	1253	1281	1318	65	98	8	1	6370	c0df9dea73db7a663b34b186a5bef8d1f793cca9264c09e2e055f4593c817049	
kma-moronobu-mokuhanga-cartography-brushes.abr	1425	7e021222-503a-f547-82e0-f350d55ab9f0	1762	2	56	1	1189	788	1232	857	69	43	8	1	2967	b3a12d9c3884fe4f38cf3e29fbdae08b058fdd2ded7ea78f643adf1117a60963	
kma-moronobu-mokuhanga-cartography-brushes.abr	1426	7ef06208-7fd1-da4a-9981-25752e2cbac4	4480	0	56	1	1298	806	1402	893	87	104	8	1	9048	29ab970d3b6a00da08ce76b428b69829903eaa54089380d5e15c61f7b3c602bc	
kma-moronobu-mokuhanga-cartography-brushes.abr	1427	eeb83f02-b0a0-3e44-bbd4-67d39c0d59d3	2295	1	56	1	942	1556	974	1662	106	32	8	1	3392	91671a0d972e2ad784086f676fe1886fa92b0d8c5dc7bc011a70e81a3724b61e	
kma-moronobu-mokuhanga-cartography-brushes.abr	1428	7e210c0b-e867-a441-a571-8e0dced7b3c6	8008	0	56	1	1065	1821	1186	1961	140	121	8	1	16940	64dcec2d6dc522212827504542d0cc984aaef63e284560eb036025e03ac61297	
kma-moronobu-mokuhanga-cartography-brushes.abr	1429	c4fafb9a-9034-9a48-a325-02c7ec314b42	3854	2	56	1	1124	41	1223	120	79	99	8	1	7821	c78cebcaf8a2c245350f6d0178a8b32add5e9d1cf4acd0d6499268e0d28dcbed	
kma-moronobu-mokuhanga-cartography-brushes.abr	1430	1e71f4cd-8346-9a47-84df-7117a93edb6c	1857	3	56	1	1140	691	1196	741	50	56	8	1	2800	01d826be2386ac3d8e96dda6054572656ef233bbb653d120a1107d21dbfecbe3	
kma-moronobu-mokuhanga-cartography-brushes.abr	1431	c3e6664d-17aa-744f-8ced-10571b0726be	6767	1	56	1	1180	561	1281	688	127	101	8	1	12827	b6050bf1a66e3128e195b6e0c0eaf8124463b7076a44fc6aea4bc77406312c7c	
kma-moronobu-mokuhanga-cartography-brushes.abr	1432	37aafa51-a665-804d-af2d-7dbb6bb352ff	11881	3	56	1	591	199	689	887	688	98	8	1	67424	d02b9c2312740ed5713b89df40d8ef500300b6f2fe7448497103d0d4d16016cf	
kma-moronobu-mokuhanga-cartography-brushes.abr	1433	b0c2171f-413d-f749-bda4-1b52df574c5b	13613	3	56	1	743	312	902	1041	729	159	8	1	115911	025d9137ff6b4c54da1aa5d853ebdc1c68df6620a11613aa0a5116766e75b53c	
kma-moronobu-mokuhanga-cartography-brushes.abr	1434	3de00d4d-4abe-244d-b9b9-8963f52bd988	9177	3	56	1	1299	1320	1423	1471	151	124	8	1	18724	5384d5f79cccbd23891df8b974a0b9ff8a2d3e81f14042803ae75e839348b1b3	
kma-moronobu-mokuhanga-cartography-brushes.abr	1435	8903f53c-7b00-0440-b4a0-72f071061a8f	4416	0	56	1	1378	1439	1464	1515	76	86	8	1	6536	e987bf938dbf31f9f5b72830d22aec983e1ebdbdde70fd6057abca4614f8bba5	
kma-moronobu-mokuhanga-cartography-brushes.abr	1436	2a8059bc-a92b-ec45-8451-936badebdc92	4289	3	56	1	1308	1961	1407	2026	65	99	8	1	6435	984c42b6d7d478aeab7376dc6965504e47eb28ab6e8f6c14195dbdafc0083cd1	
kma-moronobu-mokuhanga-cartography-brushes.abr	1437	38b03255-7a2b-9248-b027-2027a5572df7	3670	2	56	1	1339	2047	1431	2116	69	92	8	1	6348	91b313d009fcb456e607aa8c1a3b282a854a6edc6edf822c0881e5b02ef2fc4e	
kma-moronobu-mokuhanga-cartography-brushes.abr	1438	935c85b7-0bfa-834f-b17b-094972c531de	4773	3	56	1	1023	1462	1075	1630	168	52	8	1	8736	588a69505151cf3ec4a4df7e2ad2c64928524dfb8bafa1fe014b3a14342809f2	
kma-moronobu-mokuhanga-cartography-brushes.abr	1439	bd8ebd2f-e985-2a4e-9a0e-1ca8f11390ae	4162	2	56	1	1300	1612	1399	1671	59	99	8	1	5841	7639444e6bf89059cb0180f7dde1f3b8675e0f0d7f3845d07b19b9ff37bb9483	
kma-moronobu-mokuhanga-cartography-brushes.abr	1440	29a2df53-58d1-6645-a602-820f20842fdc	2317	3	56	1	1353	1238	1399	1309	71	46	8	1	3266	c47d17f083ebce77576dc9c094b62fb6a9ea6ca5df03b9803a4d854fad76187a	
kma-moronobu-mokuhanga-cartography-brushes.abr	1441	97379c24-5c08-ce40-9003-9038e75083f1	11017	3	56	1	1433	752	1543	973	221	110	8	1	24310	a66b4167a3c87460ba27276c1f54f5a34962a9550c65768e8e2410f12845e993	
kma-moronobu-mokuhanga-cartography-brushes.abr	1442	85637f9e-0d91-f447-905a-fe454c8b3f0c	2231	1	56	1	1031	580	1109	654	74	78	8	1	5772	990e82f9949809d7bdcb69db6beccf953d14acb2bc0228cd5fa3a9a279b019a5	
kma-moronobu-mokuhanga-cartography-brushes.abr	1443	b8f21ad1-f61f-7d4c-aeb2-8095394fbb5a	2667	1	56	1	1022	708	1110	767	59	88	8	1	5192	49b3d7bb52df0786018bc303dc406d922ba73852d961fca980537e80d50b40ff	
kma-moronobu-mokuhanga-cartography-brushes.abr	1444	c623a181-bda4-5646-8fa2-c5c3debdd531	2052	0	56	1	1032	775	1109	823	48	77	8	1	3696	c9d7a8f5bfd8137ca14d91eb4f4892ef0dc1879dbc4508ce27a31e694c17b97f	
kma-moronobu-mokuhanga-cartography-brushes.abr	1445	0672975e-a7de-3f49-b642-b91563ef2927	4140	0	56	1	1024	1049	1119	1154	105	95	8	1	9975	5165783b9aa8d4067598d7c42eeb09fa7478bd4e47bef9c46eaa97c719ba2c7d	
kma-moronobu-mokuhanga-cartography-brushes.abr	1446	a5e0ddfc-e480-a944-81fa-4e3897cd6209	2697	3	56	1	1029	936	1108	1020	84	79	8	1	6636	7774c8526a825f78a6207ae97be45ba2e865c3f322adcf5b0f32862c126ecf2e	
kma-moronobu-mokuhanga-cartography-brushes.abr	1447	36c0a0a9-34ec-f74d-996e-c2f8865fe7d2	3254	2	56	1	1019	1444	1113	1543	99	94	8	1	9306	e8121023d7b5974dc750c700b35ea93f94bc3b716588c356f765a94aaf73badc	
kma-moronobu-mokuhanga-cartography-brushes.abr	1448	f65ab03f-76ca-e848-81d5-05b4aeaa7915	3394	2	56	1	1035	1619	1121	1723	104	86	8	1	8944	9360a0e9ef3a5383eedd3e99cf5b8e01fa54aeef05446ba1623ef2d9846f9e33	
kma-moronobu-mokuhanga-cartography-brushes.abr	1449	735b2b05-dc2e-4f41-bcc5-7e872819078c	3326	2	56	1	1047	1776	1138	1857	81	91	8	1	7371	2c51aad45a429f387a10e35956fc02afcc2edef1ac4252910e587ca565f58ef6	
kma-moronobu-mokuhanga-cartography-brushes.abr	1450	7386d0ac-42f6-1a48-9783-02da729ec373	3707	1	56	1	1053	1892	1145	2001	109	92	8	1	10028	1e8d792cf37cd0111db1cd9c6040efded6ce392df0bf2f08741712fc6a55f73b	
kma-moronobu-mokuhanga-cartography-brushes.abr	1451	63daec2d-2e6d-4545-b54b-3a6a1f680907	8132	0	56	1	1135	1783	1287	1922	139	152	8	1	21128	df1826107366ac604ab66c1dca06a8e10d1b291a32c1ddf1eb7479f7afa85287	
